"","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n"
"126",206,27083,0.416666666666667,0,0.4,0.166666666666667,0.2,0,0,0,1,1,0.25,0.125,0.5,0.75,0.6,0,0.8,1,0,0,0.333333333333333,0.5,0.0909090909090909,1,0,0.25,0.8,0.5,0.75,0.75,0.5,1,0.75,1,0.25,0,0,-12.28,168.82,-12.3,168.83,"Oceania","Melanesia","Solomon Islands","Tikopia Island","Tikopia","Tikopian","Polynesian Austronesian","nan","Melanesian Peoples","1952-54",10,NA,NA,11,"Tropical Rainforest","Af","AH-Eastern Maritimes","Tikopia","Tokelau-Fijian","Malayo-Polynesian","Austronesian","tiko1237","Solomon Islands",NA,"Ii2","Santa Cruz and Banks Islands",125,"52073","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnotkp @WikiTikopia  @Glottotiko1237",-12.29,168.82,NA,NA,"Tikopia","Tikopia Island  Santa Cruz Islands  Solomon Islands",NA,"0:01:31","T5428R51","T74.1","Matavaka, Sisi Matini","Recreational Dance; Dance Song","Recreational dance  most popular on the island  the dance is done in long lines and the men wave their hair back and forth in imitation of sea spray  steady pace  overlapping at ends of verses","Mixed chorus  sticks","Mixed Voices; Sticks","Mixed adults","nan","nan","Norma McLeod","1952-54","Previously Unpublished","Norma McLeod collection: Melanesia ","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"Note: Coding sheet says male voices  but sounds mixed","Sent from Norma McLeod","@NMC1952-4Melanesia",NA,NA,"27083Tikopiatiko1237tiko1237","Tikopia","tiko1237",5,"tiko1237","YES","0",NA,NA,NA,"OCEANIA","QinStonekingMBE2015","Solomon_Islands",-12.296678,168.824107,596200.5,"AUGUST_2018",6,"aust1307","Austronesian",596200.5,6,0.19555,3.97346666666666e-05,0.2040424115,10
"127",2063,25411,0.833333333333333,0.5,0.4,0.666666666666667,0.4,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.714285714285714,0.25,0.25,0.75,0.75,0,0,0.6,0.75,0,0,0.333333333333333,0,0.363636363636364,0.5,0,0.25,0.6,0.75,0.75,0.75,0.25,0.5,0.5,0.75,0.5,0.75,1,9.52,31.53,6.61,30.38,"Africa","East Africa","Nile Valley","South Sudan","Shilluk","Cøllø; Chollo; Collo","N Luo Nilotes","nan","East African Peoples","1967",10,NA,NA,NA,"Semi Arid Steppe Hot","BSh","AH-Savannah","Shilluk","Luo-Burun","Western Nilotic","Nilotic","shil1265","South Sudan",NA,"Ai6","Northern Nilotes",37,"17251","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoshil1265 @Ethnoshk @WikiShilluk",9.89,32.1,NA,NA,"Shilluk","Kodok  Upper Nile  South Sudan","DAT 5436: interference & decay in many tracks as did the DAT transfer from the original sources","0:03:56","T5436R26m","T1554.1","Age-grade Song","Puberty Song","Coming-of-age song for boys in an age-grade","Mixed chorus  drum  bell","Mixed Voices; Drum; Bell","Mixed adults","nan","nan","Roxane Connick-Carlisle","1967","Previously Unpublished","Roxane Connick-Carlisle collection  Archive of Folk Culture  American Folklife Center","Archive of Folk Culture  American Folklife Center  Library of Congress; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RCCC1967Age-gradeSong",NA,NA,"25411shil1265shil1265",NA,"shil1265",9,"shil1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"128",2064,25411,0.75,0.5,0.4,0.166666666666667,0.2,0.166666666666667,0.666666666666667,0.166666666666667,0.75,1,0,0.25,0.75,0.75,0,0,0.6,0.5,0,0,0.333333333333333,0.5,0.363636363636364,0.5,0,0.5,0.6,0.75,0.5,0.5,0.25,0.5,0.5,0.75,0.5,1,0.75,9.52,31.53,6.61,30.38,"Africa","East Africa","Nile Valley","South Sudan","Shilluk","Cøllø; Chollo; Collo","N Luo Nilotes","nan","East African Peoples","1967",10,NA,NA,NA,"Semi Arid Steppe Hot","BSh","AH-Savannah","Shilluk","Luo-Burun","Western Nilotic","Nilotic","shil1265","South Sudan",NA,"Ai6","Northern Nilotes",37,"17251","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoshil1265 @Ethnoshk @WikiShilluk",9.89,32.1,NA,NA,"Shilluk","Kodok  Upper Nile  South Sudan",NA,"0:02:02","T5437R03","T1555.1","Awai Lai, Lidi, Patsch","Praise Song","Boys' praise song to the girls","Male leader  mixed chorus  clapping","Male Voice; Mixed Voices; Clapping","Mixed adults","nan","nan","Roxane Connick-Carlisle","1967","Previously Unpublished","Roxane Connick-Carlisle collection  Archive of Folk Culture  American Folklife Center","Archive of Folk Culture  American Folklife Center  Library of Congress; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RCCC1967AwaiLaiLidiPatsch",NA,NA,"25411shil1265shil1265",NA,"shil1265",9,"shil1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"129",2065,25411,0.583333333333333,0.75,0.4,0.166666666666667,0.2,0.166666666666667,0.666666666666667,0.0833333333333333,0.75,1,0,0.25,0.5,0.75,0,0,0.8,0.5,0,0,0.333333333333333,0.5,0.363636363636364,0.25,0,0.5,0.6,0.5,0.5,0.5,0.25,0.5,0.75,0.75,0.5,1,0.75,9.52,31.53,6.61,30.38,"Africa","East Africa","Nile Valley","South Sudan","Shilluk","Cøllø; Chollo; Collo","N Luo Nilotes","nan","East African Peoples","1967",10,NA,NA,NA,"Semi Arid Steppe Hot","BSh","AH-Savannah","Shilluk","Luo-Burun","Western Nilotic","Nilotic","shil1265","South Sudan",NA,"Ai6","Northern Nilotes",37,"17251","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoshil1265 @Ethnoshk @WikiShilluk",9.89,32.1,NA,NA,"Shilluk","Kodok  Upper Nile  South Sudan",NA,"0:02:45","T5437R04","T1555.2","Fisherman's Complaint","Fisherman's Song; Complaint Song","Fisherman's song about mosquitoes","Male leader  mixed chorus  clapping","Male Voice; Mixed Voices; Clapping","Mixed adults","nan","nan","Roxane Connick-Carlisle","1967","Previously Unpublished","Roxane Connick-Carlisle collection  Archive of Folk Culture  American Folklife Center","Archive of Folk Culture  American Folklife Center  Library of Congress; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RCCC1967FishermansComplaint",NA,NA,"25411shil1265shil1265",NA,"shil1265",9,"shil1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"130",2066,25411,0.583333333333333,0.5,0.4,0.166666666666667,0.4,0.5,0.666666666666667,0.0833333333333333,0.5,1,0.25,0.25,0.75,0.75,0,0,0.8,0.75,0,0,0.333333333333333,0,0.363636363636364,0.5,0,0.25,0.6,0.5,0.75,0.75,0,0.5,0.75,0.75,0.5,0.75,0.75,9.52,31.53,6.61,30.38,"Africa","East Africa","Nile Valley","South Sudan","Shilluk","Cøllø; Chollo; Collo","N Luo Nilotes","nan","East African Peoples","1967",10,NA,NA,NA,"Semi Arid Steppe Hot","BSh","AH-Savannah","Shilluk","Luo-Burun","Western Nilotic","Nilotic","shil1265","South Sudan",NA,"Ai6","Northern Nilotes",37,"17251","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoshil1265 @Ethnoshk @WikiShilluk",9.89,32.1,NA,NA,"Shilluk","Kodok  Upper Nile  South Sudan",NA,"0:03:39","T5437R05","T1555.3","Harvest Song","Harvest Song","Song in honor of Dals  the diety","Male leader  mixed chorus  drum  bell","Male Voice; Mixed Voices; Drum; Bell","Mixed adults","nan","nan","Roxane Connick-Carlisle","1967","Previously Unpublished","Roxane Connick-Carlisle collection  Archive of Folk Culture  American Folklife Center","Archive of Folk Culture  American Folklife Center  Library of Congress; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RCCC1967HarvestSong",NA,NA,"25411shil1265shil1265",NA,"shil1265",9,"shil1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"131",2067,25411,0.583333333333333,0.5,0.8,0.166666666666667,0.4,0.5,0.666666666666667,0.583333333333333,0.5,0.142857142857143,0.25,1,0.75,0.75,0,0,0.8,0.75,0,0,0,0,0.818181818181818,0.5,0,0.25,0.6,0.75,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,1,9.52,31.53,6.61,30.38,"Africa","East Africa","Nile Valley","South Sudan","Shilluk","Cøllø; Chollo; Collo","N Luo Nilotes","nan","East African Peoples","1967",10,NA,NA,NA,"Semi Arid Steppe Hot","BSh","AH-Savannah","Shilluk","Luo-Burun","Western Nilotic","Nilotic","shil1265","South Sudan",NA,"Ai6","Northern Nilotes",37,"17251","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoshil1265 @Ethnoshk @WikiShilluk",9.89,32.1,NA,NA,"Shilluk","Kodok  Upper Nile  South Sudan",NA,"0:01:59","T5437R06","T1557.7, part","Shilluk Ceremonial Song","Dance Song; Ceremonial Song","Ceremonial dance song(s)","Female leader  mixed chorus  drum  bell","Female Voice; Mixed Voices; Drum; Bell","Mixed adults","nan","nan","Roxane Connick-Carlisle","1967","Previously Unpublished","Roxane Connick-Carlisle collection  Archive of Folk Culture  American Folklife Center","Archive of Folk Culture  American Folklife Center  Library of Congress; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@RCCC1967ShillukCeremonialSong",NA,NA,"25411shil1265shil1265",NA,"shil1265",9,"shil1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"132",2068,28865,0.0833333333333333,1,0.4,0,0,0,0.666666666666667,0.833333333333333,0.5,0,0,0,0,0.5,0,0.25,0.4,0.5,0,0,0.333333333333333,0.5,0,0,0.5,0.75,0.4,0.75,0.75,0.75,0.5,0.25,0,0,0,0,0,-54.01,-68.51,-54.54,-66.86,"South America","S South America","Patagonia","Tierra del Fuego","Yahgan","Yagán; Yaghan; Yamana; Tequenica; Yagan","Yámana","nan","Patagonia Indigenous Peoples","1907-1908",7,NA,NA,NA,"Tundra","ET","HF-Patagonia","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","yama1264","Chile",NA,"Sg1","Fuegians",200,"49520","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyag @WikiYaghan  @Glottoyama1264",-54.04,-68.57,NA,NA,"Yahgan","Tierra del Fuego  Patagonia  South America","Poor Audio; very grainy","0:01:24","T5401R01m","T1362.6M9","Yahgan Song 3","Men's Song","Yahgan solo song","Male solo","Male Voice","Men","nan","nan","Charles Willington Furlong","1907-1908 ","Previously Unpublished","Fuegian Songs. Furlong  Charles. Side A MK.9.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copied by Paul Zeller for the Stefansson Collection (Received 4/10/62)","@CFP1962FuegianSongs",NA,NA,"28865yama1264yama1264",NA,"yama1264",10,"yama1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"133",2069,28865,0.0833333333333333,1,0.4,0,0,0,0.666666666666667,0.916666666666667,0.25,0.142857142857143,0.5,0,0,0,0,0,0.6,0.5,0.333333333333333,0,0,0,0,0,0,0.5,0.4,0.75,0.75,0.5,0.5,0.25,0,0,0,0,0,-54.01,-68.51,-54.54,-66.86,"South America","S South America","Patagonia","Tierra del Fuego","Yahgan","Yagán; Yaghan; Yamana; Tequenica; Yagan","Yámana","nan","Patagonia Indigenous Peoples","1907-1908",7,NA,NA,NA,"Tundra","ET","HF-Patagonia","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","yama1264","Chile",NA,"Sg1","Fuegians",200,"49520","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyag @WikiYaghan  @Glottoyama1264",-54.04,-68.57,NA,NA,"Yahgan","Tierra del Fuego  Patagonia  South America","Poor Audio; very grainy","0:00:50","T5401R02m","T1362.4M5","Yahgan Song 2","Chant; For The Dead","Yahgan death chant","Male solo","Male Voice","Men","nan","nan","Charles Willington Furlong","1907-1908 ","Previously Unpublished","Fuegian Songs. Furlong  Charles. SIde A MK.5.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copied by Paul Zeller for the Stefansson Collection (Received 4/10/62)","@CFP1962FuegianSongs",NA,NA,"28865yama1264yama1264",NA,"yama1264",10,"yama1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"134",2070,28865,0.0833333333333333,1,0.8,0,0,0,0.666666666666667,0.833333333333333,0.25,0,0.25,0,0.25,0.25,0,0.25,0.4,0.5,0,0,0.666666666666667,0.5,0,0,0,0.5,0.2,0.75,1,0.5,0.25,0.25,0,0,0,0,0,-54.01,-68.51,-54.54,-66.86,"South America","S South America","Patagonia","Tierra del Fuego","Yahgan","Yagán; Yaghan; Yamana; Tequenica; Yagan","Yámana","nan","Patagonia Indigenous Peoples","1907-1908",7,NA,NA,NA,"Tundra","ET","HF-Patagonia","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","yama1264","Chile",NA,"Sg1","Fuegians",200,"49520","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyag @WikiYaghan  @Glottoyama1264",-54.04,-68.57,NA,NA,"Yahgan","Tierra del Fuego  Patagonia  South America","Poor Audio; very grainy","0:01:47","T5401R03m","T1362.2M4","Yahgan Song 1","Men's Song","Yahgan solo song","Male solo","Male Voice","Men","nan","nan","Charles Willington Furlong","1907-1908 ","Previously Unpublished","Fuegian Songs. Furlong  Charles. Side A MK.4.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copied by Paul Zeller for the Stefansson Collection (Received 4/10/62)","@CFP1962FuegianSongs",NA,NA,"28865yama1264yama1264",NA,"yama1264",10,"yama1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"135",2071,28865,0.0833333333333333,0.75,0.8,0,0,0,0.666666666666667,0.833333333333333,0.75,0.142857142857143,1,0,0.25,0.25,0,0.25,0.6,0.5,0,0,0.333333333333333,0.5,0,0.25,1,0.5,0.4,0.5,0.5,0.5,0.25,0.25,0,0,0,0,0,-54.01,-68.51,-54.54,-66.86,"South America","S South America","Patagonia","Tierra del Fuego","Yahgan","Yagán; Yaghan; Yamana; Tequenica; Yagan","Yámana","nan","Patagonia Indigenous Peoples","1907-1908",7,NA,NA,NA,"Tundra","ET","HF-Patagonia","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","yama1264","Chile",NA,"Sg1","Fuegians",200,"49520","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyag @WikiYaghan  @Glottoyama1264",-54.04,-68.57,NA,NA,"Yahgan","Tierra del Fuego  Patagonia  South America","Poor Audio; very grainy","0:00:55","T5401R04m","T1362.1M3","Yahgan Song 7","Women's Song","Yahgan group song","Female chorus","Female Voices","Women","nan","nan","Charles Willington Furlong","1907-1908 ","Previously Unpublished","Fuegian Songs. Furlong  Charles. Side A.MKS.3.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copied by Paul Zeller for the Stefansson Collection (Received 4/10/62)","@CFP1962FuegianSongs",NA,NA,"28865yama1264yama1264",NA,"yama1264",10,"yama1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"136",2072,28865,0.0833333333333333,0.75,0.8,0,0,0,0.666666666666667,0.833333333333333,0.75,0,1,0,0.25,0.25,0,0.5,0.4,0.5,0.666666666666667,0,0.666666666666667,0.5,0,0.25,1,0.5,0.4,0.75,0.75,0.5,0.5,0.25,0,0,0,0,0,-54.01,-68.51,-54.54,-66.86,"South America","S South America","Patagonia","Tierra del Fuego","Yahgan","Yagán; Yaghan; Yamana; Tequenica; Yagan","Yámana","nan","Patagonia Indigenous Peoples","1907-1908",7,NA,NA,NA,"Tundra","ET","HF-Patagonia","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","yama1264","Chile",NA,"Sg1","Fuegians",200,"49520","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyag @WikiYaghan  @Glottoyama1264",-54.04,-68.57,NA,NA,"Yahgan","Tierra del Fuego  Patagonia  South America","Poor Audio; very grainy","0:00:58","T5401R05m","T1362.1,M2","Yahgan Song 6","Women's Song","Yahgan solo song","Female solo","Female Voice","Women","nan","nan","Charles Willington Furlong","1907-1908 ","Previously Unpublished","Fuegian Songs. Furlong  Charles. Side A.MKS.2.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copied by Paul Zeller for the Stefansson Collection (Received 4/10/62)","@CFP1962FuegianSongs",NA,NA,"28865yama1264yama1264",NA,"yama1264",10,"yama1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"137",2073,28865,0.416666666666667,0.75,0.8,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.5,0.428571428571429,0,0,0.25,0.5,0.6,0.25,0.4,0.5,0,0,0.333333333333333,1,0,0.25,1,0.25,0.4,0.75,0.75,0.5,0,0.5,0.5,0.75,0,0,0,-54.01,-68.51,-54.54,-66.86,"South America","S South America","Patagonia","Tierra del Fuego","Yahgan","Yagán; Yaghan; Yamana; Tequenica; Yagan","Yámana","nan","Patagonia Indigenous Peoples","1907-1908",7,NA,NA,NA,"Tundra","ET","HF-Patagonia","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","yama1264","Chile",NA,"Sg1","Fuegians",200,"49520","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyag @WikiYaghan  @Glottoyama1264",-54.04,-68.57,NA,NA,"Yahgan","Tierra del Fuego  Patagonia  South America","Poor Audio; very grainy","0:01:10","T5401R06m","T1362.1M1","Yahgan Song 5","Women's Song","Yahgan group song","Female chorus","Female Voices","Women","nan","nan","Charles Willington Furlong","1907-1908 ","Previously Unpublished","Fuegian Songs. Furlong  Charles. Side A.MKS.1.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copied by Paul Zeller for the Stefansson Collection (Received 4/10/62)","@CFP1962FuegianSongs",NA,NA,"28865yama1264yama1264",NA,"yama1264",10,"yama1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"138",2074,28865,0.0833333333333333,0.75,0.8,0,0,0,0.666666666666667,0.666666666666667,0.5,0,0,0,0.25,0.5,0,0,0.6,0.5,0.333333333333333,0,0.333333333333333,0.5,0,0.25,0.5,0.5,0.4,0.75,0.75,0.25,0.5,0.25,0,0,0,0,0,-54.01,-68.51,-54.54,-66.86,"South America","S South America","Patagonia","Tierra del Fuego","Yahgan","Yagán; Yaghan; Yamana; Tequenica; Yagan","Yámana","nan","Patagonia Indigenous Peoples","1907-1908",7,NA,NA,NA,"Tundra","ET","HF-Patagonia","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","Yahgan (language isolate)","yama1264","Chile",NA,"Sg1","Fuegians",200,"49520","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnoyag @WikiYaghan  @Glottoyama1264",-54.04,-68.57,NA,NA,"Yahgan","Tierra del Fuego  Patagonia  South America","Poor Audio; very grainy","0:00:50","T5401R07m","T1362.4M6","Song of the West Wind","Forest Song; Calls","Yahgan forest call","Male solo","Male Voice","Men","nan","nan","Charles Willington Furlong","1907-1908 ","Previously Unpublished","Fuegian Songs. Furlong  Charles. Side A MK.6.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copied by Paul Zeller for the Stefansson Collection (Received 4/10/62)","@CFP1962FuegianSongs",NA,NA,"28865yama1264yama1264",NA,"yama1264",10,"yama1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"139",208,27083,0.416666666666667,0.25,0.4,0.166666666666667,0.4,0,0,0,0.75,1,0.25,0.125,0.5,0.75,0,0.25,0.8,1,0,0,0.333333333333333,0.5,0.0909090909090909,0.75,0,0.25,0.8,0.25,0.75,0.75,0.5,0.5,0.75,0.5,0.25,0,0,-12.28,168.82,-12.3,168.83,"Oceania","Melanesia","Solomon Islands","Tikopia Island","Tikopia","Tikopian","Polynesian Austronesian","nan","Melanesian Peoples","1952-54",10,NA,NA,11,"Tropical Rainforest","Af","AH-Eastern Maritimes","Tikopia","Tokelau-Fijian","Malayo-Polynesian","Austronesian","tiko1237","Solomon Islands",NA,"Ii2","Santa Cruz and Banks Islands",125,"52073","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnotkp @WikiTikopia  @Glottotiko1237",-12.29,168.82,NA,NA,"Tikopia","Tikopia Island  Santa Cruz Islands  Solomon Islands",NA,"0:02:57","T5428R52","T74.3","Lau",NA,"Mixed chorus with steady beat of sticks  tempo increases halfway","Mixed chorus  two sticks on sandy board  bits of old canoe  screams ","Mixed Voices; 2 Sticks On Sandy Board; Bits of Old Canoe; Screams","Mixed adults","nan","nan","Norma McLeod","1952-54","Previously Unpublished","Norma McLeod collection: Melanesia ","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent from Norma McLeod","@NMC1952-4Melanesia",NA,NA,"27083Tikopiatiko1237tiko1237","Tikopia","tiko1237",5,"tiko1237","YES","0",NA,NA,NA,"OCEANIA","QinStonekingMBE2015","Solomon_Islands",-12.296678,168.824107,596200.5,"AUGUST_2018",6,"aust1307","Austronesian",596200.5,6,0.19555,3.97346666666666e-05,0.2040424115,10
"140",2086,26522,0.416666666666667,0.25,0.8,0.166666666666667,0,0,0.666666666666667,0.833333333333333,1,0,0,0,0.5,0.5,0.6,0,0.6,1,0,0,0.333333333333333,0.5,0,0.75,0,0.5,0.8,0.25,0.5,1,0.75,1,0.75,1,0,0,0,-22.15,48.03,-22.2,47.97,"Africa","East Africa","Indian Ocean Islands","Madagascar S E Coastal Lowlands","Tanala","Antanala","Coastal Malagasy Peoples","nan","East African Peoples","1062; 1962",10,9,NA,NA,"Tropical Rainforest","Af","AH-Savannah","Tanala","Malagasic","Malayo-Polynesian","Austronesian","tana1285","Madagascar",NA,"Eh3","Malagasy",8,"39527","wiki","The Tanala  also known as “the people of the forest ” live in southeastern Madagascar. They observe patrilineal descent and are skilled woodsmen  hunters  and gatherers. The Tanala mainly hunt hedgehogs  lemurs  and birds and grow rice  corn  yams  and coffee. They are animists  worship the spirits found in the forest  and practice ancestral worship. Their traditional music and dance is always performed at celebrations—funerals  circumcisions  marriages  wakes.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottotana1285  @WikiTanala",-21.3,47.63,NA,NA,"Tanala","Ambiabe Village  Ifanadiana District  Madagascar",NA,"0:03:03","T5443R30","T1284.5","Veloma","Satirical Song; Topical Song","Goodbye  satirical topical song  note police whistle 20 signals beginning and end of selection  melodic form changes somewhat at end of song and it becomes faster","Entire village of Ambiabe","Mixed Voices","Mixed adults","nan","nan","Norma McLeod","1062","Previously Unpublished","Madagascar. McLeod  Norma. T.XXIV.5.","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@NMC1962-6Madagascar",NA,NA,"26522tana1285tana1285",NA,"tana1285",6,"tana1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
