"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"18","tension","=~","line_33",-1.03076982044145,0.0840597379236679,-12.2623487284419,0,-1.19552387932172,-0.866015761561186,-0.189103471082889,-0.784321790120764,-0.784321790120764
"19","tension","=~","line_29",-0.380168671792152,0.127322916026137,-2.98586211860016,0.0028278011309677,-0.629717001609999,-0.130620341974305,-0.0697451691029123,-0.203678119967013,-0.203678119967013
"20","differentiation","~~","ornamentation",0.00852342622103517,0.00201332953475285,4.23349783227686,2.30084401278141e-05,0.0045773728439088,0.0124694795981615,0.262907007754533,0.262907007754533,0.262907007754533
"21","differentiation","~~","rhythm",0.00991548104252954,0.00166756158556916,5.94609586136831,2.74613354278586e-09,0.00664712039281149,0.0131838416922476,0.369614190732228,0.369614190732228,0.369614190732228
"22","differentiation","~~","dynamics",-0.00444436898271798,0.00161580535581521,-2.75055963066522,0.00594935622570691,-0.00761128928614273,-0.00127744867929324,-0.151512575730361,-0.151512575730361,-0.151512575730361
"23","differentiation","~~","tension",0.0178989347615369,0.00232301975163445,7.70502908937536,1.31006316905768e-14,0.0133458997129582,0.0224519698101156,0.53095066205339,0.53095066205339,0.53095066205339
"24","ornamentation","~~","dynamics",0.000666986738529196,0.0015307289966351,0.435731432536648,0.663031597360178,-0.00233318696496672,0.00366716044202512,0.0236817696896749,0.0236817696896749,0.0236817696896749
"25","ornamentation","~~","rhythm",0.0166220706543138,0.00202143066396779,8.22292396697246,2.22044604925031e-16,0.012660139355692,0.0205840019529356,0.645324796547599,0.645324796547599,0.645324796547599
"26","ornamentation","~~","tension",0.019956577624725,0.00252427952955873,7.9058509135134,2.66453525910038e-15,0.0150090806598782,0.0249040745895718,0.616554437814237,0.616554437814237,0.616554437814237
"27","rhythm","~~","dynamics",-0.00588867853322031,0.00137629147602128,-4.27865654610017,1.88024728244862e-05,-0.0085861602584515,-0.00319119680798914,-0.25267466171794,-0.25267466171794,-0.25267466171794
"28","rhythm","~~","tension",0.00749502991913728,0.00159252900263984,4.70636949576003,2.52167287140281e-06,0.0043737304296277,0.0106163294086468,0.279837315186581,0.279837315186581,0.279837315186581
"29","dynamics","~~","tension",0.00302356127053262,0.00156315126856038,1.93427298518411,0.0530795729051741,-4.01589182338221e-05,0.00608728145929906,0.103241606384883,0.103241606384883,0.103241606384883
"30","line_23","~~","line_31",0.021265071894071,0.00374580948115976,5.67702975846144,1.37053637327966e-08,0.0139234202180492,0.0286067235700928,0.021265071894071,0.320355696171439,0.320355696171439
"31","line_35","~~","line_34",0.0209897808614499,0.00254005222896066,8.26352333315545,2.22044604925031e-16,0.0160113699738363,0.0259681917490635,0.0209897808614499,0.419694421486896,0.419694421486896
"32","line_37","~~","line_36",0.00593725037462968,0.00166474093865084,3.56647105671674,0.000361820750480746,0.00267441809128462,0.00920008265797473,0.00593725037462968,0.214884562481414,0.214884562481414
"33","line_10","~~","line_30",-0.0422798643781886,0.00466855900133872,-9.05629860650035,0,-0.0514300718805127,-0.0331296568758644,-0.0422798643781886,-0.887220097961647,-0.887220097961647
"34","line_32","~~","line_35",-0.0069973814597833,0.00191159404017981,-3.66049554073997,0.00025172793521544,-0.0107440369315971,-0.00325072598796946,-0.0069973814597833,-0.128685803442875,-0.128685803442875
"35","line_17","~~","line_33",-0.00756299301351959,0.00187990915861631,-4.02306301815469,5.74461175637531e-05,-0.0112475472586146,-0.00387843876842462,-0.00756299301351959,-0.212474634697523,-0.212474634697523
"36","line_37","~~","line_37",0.0374970229397661,0.00319612756572999,11.7320170013933,0,0.0312327280209397,0.0437613178585925,0.0374970229397661,0.52618310888797,0.52618310888797
"37","line_10","~~","line_10",0.0435708785414708,0.00474272815558949,9.18688086520853,0,0.0342753021680513,0.0528664549148903,0.0435708785414708,0.432182851698433,0.432182851698433
"38","line_30","~~","line_30",0.0521204446063488,0.00487208775560962,10.6977639198593,0,0.0425713280758353,0.0616695611368622,0.0521204446063488,0.505587761170241,0.505587761170241
"39","line_23","~~","line_23",0.0482122834069749,0.00358555044139502,13.4462711360483,0,0.041184733677089,0.0552398331368609,0.0482122834069749,0.484716936407424,0.484716936407424
"40","line_28","~~","line_28",0.0549350861455457,0.0037668600728164,14.583787314529,0,0.0475521760680236,0.0623179962230677,0.0549350861455457,0.63831053161131,0.63831053161131
"41","line_29","~~","line_29",0.0810972555340105,0.00580948586146662,13.9594548412477,0,0.0697108724768413,0.0924836385911797,0.0810972555340105,0.691618575824501,0.691618575824501
"42","line_31","~~","line_31",0.0913926160506381,0.00633008524545319,14.4378175817275,0,0.0789858769504815,0.103799355150795,0.0913926160506381,0.653557233496077,0.653557233496077
"43","line_11","~~","line_11",0.0315532487982963,0.00228185251285581,13.8279089557837,0,0.0270809000550667,0.0360255975415259,0.0315532487982963,0.596842060041452,0.596842060041452
"44","line_24","~~","line_24",0.0208080528545226,0.00189240653516663,10.9955511502661,0,0.0170990042014878,0.0245171015075574,0.0208080528545226,0.481544400691976,0.481544400691976
"45","line_17","~~","line_17",0.0566347942352271,0.00354732822970838,15.9654789655264,0,0.0496821586636565,0.0635874298067978,0.0566347942352271,0.719600798945543,0.719600798945543
"46","line_25","~~","line_25",0.026608698796112,0.0032400178355114,8.21251614866871,2.22044604925031e-16,0.0202583805292422,0.0329590170629817,0.026608698796112,0.510803894484998,0.510803894484998
"47","line_36","~~","line_36",0.0203593311210642,0.00408770480257274,4.98062656291871,6.33787367698702e-07,0.0123475769285902,0.0283710853135381,0.0203593311210642,0.372302155811667,0.372302155811667
"48","line_32","~~","line_32",0.0487281129115975,0.00263045353271247,18.5246050939931,0,0.0435725187244749,0.0538837070987201,0.0487281129115975,0.973223811700429,0.973223811700429
"49","line_35","~~","line_35",0.0606778564712628,0.00344519561948221,17.6123109318194,0,0.0539253971373825,0.0674303158051431,0.0606778564712628,0.862924291654482,0.862924291654482
"50","line_34","~~","line_34",0.0412210628253124,0.00325786594694072,12.6527805307707,0,0.0348357629028491,0.0476063627477757,0.0412210628253124,0.550509085497162,0.550509085497162
"51","line_33","~~","line_33",0.0223712313452036,0.00281627413979336,7.94355600156348,1.99840144432528e-15,0.0168514354606171,0.0278910272297901,0.0223712313452036,0.384839329541761,0.384839329541761
"52","differentiation","~~","differentiation",0.033765285382924,0.00407050474604667,8.2951101864498,0,0.0257872426817731,0.0417433280840748,1,1,1
"53","ornamentation","~~","ornamentation",0.0311281752687241,0.00425521185253577,7.31530564105149,2.56905607898261e-13,0.022788113291166,0.0394682372462822,1,1,1
"54","rhythm","~~","rhythm",0.0213137505484067,0.00273918779000489,7.78104758869734,7.105427357601e-15,0.0159450411331053,0.0266824599637082,1,1,1
"55","dynamics","~~","dynamics",0.0254831099849063,0.00376893743642306,6.76135128660858,1.36710642806293e-11,0.0180961283495324,0.0328700916202802,1,1,1
"56","tension","~~","tension",0.0336570162314316,0.00411379781682984,8.18149499076946,2.22044604925031e-16,0.0255941206707657,0.0417199117920976,1,1,1
