"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"14","dynamics","=~","line_32",0.322385528271498,0.0219177974505586,14.7088469541122,0,0.279427434647959,0.365343621895036,0.0510170079013844,0.242305340822283,0.242305340822283
"15","dynamics","=~","line_35",0.307708780568361,0.0232195534550052,13.2521403206413,0,0.262199292059448,0.353218269077274,0.0486944354287547,0.180990520246011,0.180990520246011
"16","tension","=~","line_34",1,0,NA,NA,1,1,0.198384619469294,0.705626689967429,0.705626689967429
"17","tension","=~","line_35",0.555746174861925,0.0198482949360566,27.9996935077961,0,0.516844231632726,0.594648118091125,0.110251493421499,0.409789639751596,0.409789639751596
"18","tension","=~","line_33",-0.806736192457438,0.0305757307233725,-26.3848540450665,0,-0.866663523476243,-0.746808861438633,-0.160044052552776,-0.720027295197491,-0.720027295197491
"19","tension","=~","line_29",-0.617742535953447,0.0447434449200015,-13.8063248607239,0,-0.705438076540902,-0.530046995365992,-0.122550617925121,-0.357628583402826,-0.357628583402826
"20","differentiation","~~","ornamentation",0.00459808959116231,0.000538326658864819,8.54144879404338,0,0.00354298872786949,0.00565319045445514,0.187768979425606,0.187768979425606,0.187768979425606
"21","differentiation","~~","rhythm",0.00698132363166094,0.000512726019111042,13.616090019705,0,0.00597639910026671,0.00798624816305518,0.338392540134657,0.338392540134657,0.338392540134657
"22","differentiation","~~","dynamics",-0.00241177918668654,0.00047111341238949,-5.11931760646333,3.06643170633336e-07,-0.0033351445076037,-0.00148841386576937,-0.100051824579647,-0.100051824579647,-0.100051824579647
"23","differentiation","~~","tension",0.0101805754736037,0.000717672537141835,14.1855441677458,0,0.00877396314811218,0.0115871877990951,0.336892424163065,0.336892424163065,0.336892424163065
"24","ornamentation","~~","dynamics",0.00204316701695459,0.000494180207508786,4.13445740219829,3.5579423648624e-05,0.00107459160836484,0.00301174242554434,0.0803126441152496,0.0803126441152496,0.0803126441152496
"25","ornamentation","~~","rhythm",0.013996817614533,0.000674387620671707,20.7548554948144,0,0.0126750421663968,0.0153185930626692,0.642842968958511,0.642842968958511,0.642842968958511
"26","ornamentation","~~","tension",0.0169758033050118,0.000902447368024189,18.8108513654136,0,0.0152070389657414,0.0187445676442821,0.532282069457266,0.532282069457266,0.532282069457266
"27","rhythm","~~","dynamics",-0.00399071580350355,0.000462742674440853,-8.62404965854007,0,-0.00489767477951737,-0.00308375682748974,-0.186194757477446,-0.186194757477446,-0.186194757477446
"28","rhythm","~~","tension",0.00552821898642608,0.000610108265119173,9.06104588723486,0,0.00433242876012228,0.00672400921272987,0.2057469154872,0.2057469154872,0.2057469154872
"29","dynamics","~~","tension",0.00504546833249325,0.000636711647267964,7.92425952021235,2.22044604925031e-15,0.00379753643531087,0.00629340022967563,0.160714122049959,0.160714122049959,0.160714122049959
"30","line_23","~~","line_31",0.0201120091746719,0.0011849073656067,16.9734865006718,0,0.0177896334130666,0.0224343849362773,0.0201120091746719,0.324390601585262,0.324390601585262
"31","line_35","~~","line_34",0.0201985284776137,0.00115906079252223,17.4266342265446,0,0.0179268110683777,0.0224702458868497,0.0201985284776137,0.42794510853079,0.42794510853079
"32","line_37","~~","line_36",0.00783782789864657,0.000563927922718874,13.8986341744844,0,0.00673254948024109,0.00894310631705205,0.00783782789864657,0.286783967076936,0.286783967076936
"33","line_10","~~","line_30",-0.0322639928317848,0.00238851286218079,-13.5079837092971,0,-0.0369453920182698,-0.0275825936452998,-0.0322639928317848,-0.921568249175887,-0.921568249175887
"34","line_32","~~","line_35",-0.00669520143665111,0.000622607190684742,-10.7534919879222,0,-0.00791548910690886,-0.00547491376639335,-0.00669520143665111,-0.138338449577294,-0.138338449577294
"35","line_17","~~","line_33",-0.00569419287916598,0.000629152360309689,-9.05057858538927,0,-0.00692730884616134,-0.00446107691217063,-0.00569419287916598,-0.170996304335723,-0.170996304335723
"36","line_37","~~","line_37",0.0388241976970822,0.00117434029536518,33.0604321850415,0,0.0365225330125723,0.0411258623815921,0.0388241976970822,0.625921068632549,0.625921068632549
"37","line_10","~~","line_10",0.0336727017242359,0.00241409389870948,13.9483811057377,0,0.0289411646274674,0.0384042388210043,0.0336727017242359,0.354871747321277,0.354871747321277
"38","line_30","~~","line_30",0.0364001568069541,0.00240596690406288,15.12911783844,0,0.0316845483269955,0.0411157652869127,0.0364001568069541,0.37923473562039,0.37923473562039
"39","line_23","~~","line_23",0.041215669594218,0.00116239951307537,35.4574043868733,0,0.0389374084129433,0.0434939307754926,0.041215669594218,0.49383302457179,0.49383302457179
"40","line_28","~~","line_28",0.057327872692163,0.00134204123419124,42.716923468235,0,0.0546975202073805,0.0599582251769456,0.057327872692163,0.68926932773322,0.68926932773322
"41","line_29","~~","line_29",0.0590208201926279,0.00227346331033961,25.9607533247639,0,0.054564913984189,0.0634767264010667,0.0590208201926279,0.502618736990643,0.502618736990643
"42","line_31","~~","line_31",0.0932635689755576,0.00203922457516662,45.7348200444953,0,0.0892667622518421,0.0972603756992732,0.0932635689755576,0.807251063796771,0.807251063796771
"43","line_11","~~","line_11",0.0371392469872585,0.000940702981149229,39.4803117790555,0,0.0352955030240566,0.0389829909504605,0.0371392469872585,0.669380851366935,0.669380851366935
"44","line_24","~~","line_24",0.0256194454680772,0.000686696153470732,37.3082699511133,0,0.0242735457389524,0.026965345197202,0.0256194454680772,0.632039250957612,0.632039250957612
"45","line_17","~~","line_17",0.0466078112171043,0.0012025819625793,38.7564529216286,0,0.0442507938819914,0.0489648285522172,0.0466078112171043,0.656913563802074,0.656913563802074
"46","line_25","~~","line_25",0.0250863967392383,0.00111468931570687,22.5052814140683,0,0.0229016458265013,0.0272711476519754,0.0250863967392383,0.500437142672648,0.500437142672648
"47","line_36","~~","line_36",0.0192388549508319,0.00132917838241377,14.4742460495742,0,0.0166337131922717,0.0218439967093921,0.0192388549508319,0.3777922851464,0.3777922851464
"48","line_32","~~","line_32",0.0417279042132898,0.000833546011431429,50.060708876324,0,0.0400941840514272,0.0433616243751524,0.0417279042132898,0.941288121808997,0.941288121808997
"49","line_35","~~","line_35",0.0561325685278656,0.0013120766960164,42.7814690240972,0,0.0535609454587191,0.0587041915970121,0.0561325685278656,0.775475179838853,0.775475179838853
"50","line_34","~~","line_34",0.0396870129883411,0.00158903397782547,24.9755597061878,0,0.0365725636215928,0.0428014623550895,0.0396870129883411,0.50209097440561,0.50209097440561
"51","line_33","~~","line_33",0.0237920679229553,0.0010166743578548,23.4018569851185,0,0.0217994227975545,0.0257847130483561,0.0237920679229553,0.481560694170585,0.481560694170585
"52","differentiation","~~","differentiation",0.0232031083686834,0.00129308639361925,17.9439738003427,0,0.0206687056082909,0.025737511129076,1,1,1
"53","ornamentation","~~","ornamentation",0.0258440753193574,0.00139016270261644,18.5906838607567,0,0.0231194064895783,0.0285687441491365,1,1,1
"54","rhythm","~~","rhythm",0.0183437368946629,0.00100344598698325,18.2807416967318,0,0.0163770188997445,0.0203104548895814,1,1,1
"55","dynamics","~~","dynamics",0.0250425697184895,0.00131189721631974,19.0888199219916,0,0.0224712984230844,0.0276138410138945,1,1,1
"56","tension","~~","tension",0.0393564572419768,0.00192533790270699,20.4413247080641,0,0.0355828642946012,0.0431300501893523,1,1,1
